"time","tavg","tmin","tmax","prcp","wdir","wspd","pres","year","Month","temperature_category","tavgnorm","tavg_z_score_norm","precipitation"
2022-02-03,4.3,"1.7","8.3",4.3,"190","11.9",1023.6,"2022","February","Cold",0.441117764471058,-0.758032802175538,"Yes"
2023-01-19,4.3,"1.7","5.6",14.5,"5","14.4",1013.3,"2023","January","Cold",0.441117764471058,-0.758032802175538,"Yes"
2013-12-04,4.2,"1.7","7.2",0,"Unknown","11.5",1018.8,"2013","December","Cold",0.439121756487026,-0.768493067833664,"No"
2014-11-14,4.2,"0.6","6.7",5.8,"307","18",1014.4,"2014","November","Cold",0.439121756487026,-0.768493067833664,"Yes"
2015-01-05,4.2,"-8.2","10",0,"279","35.6",1014.2,"2015","January","Cold",0.439121756487026,-0.768493067833664,"No"
2015-11-23,4.2,"-1","5.6",1,"314","21.6",1013.4,"2015","November","Cold",0.439121756487026,-0.768493067833664,"Yes"
2016-01-09,4.2,"3.3","5",0.3,"Unknown","9.7",1024.2,"2016","January","Cold",0.439121756487026,-0.768493067833664,"Yes"
2016-12-25,4.2,"-2.7","7.2",0,"294","19.1",1030,"2016","December","Cold",0.439121756487026,-0.768493067833664,"No"
2017-02-27,4.2,"-1","12.8",0,"230","27",1025.8,"2017","February","Cold",0.439121756487026,-0.768493067833664,"No"
2017-03-30,4.2,"1.1","8.9",0,"337","16.9",1021.6,"2017","March","Cold",0.439121756487026,-0.768493067833664,"No"
2017-04-05,4.2,"2.8","5",0,"29","13.3",1013.4,"2017","April","Cold",0.439121756487026,-0.768493067833664,"No"
2018-03-03,4.2,"2.8","6.1",0,"15","41",1012.6,"2018","March","Cold",0.439121756487026,-0.768493067833664,"No"
2018-04-16,4.2,"2.2","11.7",39.9,"85","31.7",1014.9,"2018","April","Cold",0.439121756487026,-0.768493067833664,"Yes"
2018-12-04,4.2,"-2.7","6.7",0,"319","25.2",1011.1,"2018","December","Cold",0.439121756487026,-0.768493067833664,"No"
2019-01-06,4.2,"-3.8","8.3",0,"299","23",1009.8,"2019","January","Cold",0.439121756487026,-0.768493067833664,"No"
2019-02-06,4.2,"0.6","6.7",9.4,"54","16.2",1022.9,"2019","February","Cold",0.439121756487026,-0.768493067833664,"Yes"
2019-11-18,4.2,"2.2","5",6.1,"353","22.7",1010.6,"2019","November","Cold",0.439121756487026,-0.768493067833664,"Yes"
2019-12-29,4.2,"2.2","6.7",2,"225","11.5",1021.9,"2019","December","Cold",0.439121756487026,-0.768493067833664,"Yes"
2020-01-02,4.2,"1.1","9.4",0,"231","20.2",1010.7,"2020","January","Cold",0.439121756487026,-0.768493067833664,"No"
2020-02-07,4.2,"-1","13.3",8.1,"334","24.1",987.9,"2020","February","Cold",0.439121756487026,-0.768493067833664,"Yes"
2021-02-28,4.2,"2.2","6.7",0.5,"250","11.2",1023.6,"2021","February","Cold",0.439121756487026,-0.768493067833664,"Yes"
2021-03-17,4.2,"-0.5","11.7",0,"210","15.5",1021,"2021","March","Cold",0.439121756487026,-0.768493067833664,"No"
2014-11-18,4.1,"-2.7","6.7",0,"271","25.2",1013.5,"2014","November","Cold",0.437125748502994,-0.778953333491789,"No"
2014-12-29,4.1,"-1","5",0,"286","14",1019.5,"2014","December","Cold",0.437125748502994,-0.778953333491789,"No"
2015-04-05,4.1,"0","9.4",0,"244","24.1",1019.9,"2015","April","Cold",0.437125748502994,-0.778953333491789,"No"
2015-04-06,4.1,"2.2","5.6",0,"Unknown","14",1026.1,"2015","April","Cold",0.437125748502994,-0.778953333491789,"No"
2015-04-07,4.1,"2.2","5.6",0.8,"Unknown","13",1025.9,"2015","April","Cold",0.437125748502994,-0.778953333491789,"Yes"
2017-11-27,4.1,"-2.7","8.3",0,"277","20.9",1015.1,"2017","November","Cold",0.437125748502994,-0.778953333491789,"No"
2017-12-03,4.1,"1.1","6.7",0,"352","7.9",1024.2,"2017","December","Cold",0.437125748502994,-0.778953333491789,"No"
2018-01-11,4.1,"0.6","10.6",0,"207","18",1026.9,"2018","January","Cold",0.437125748502994,-0.778953333491789,"No"
2018-12-20,4.1,"0","10",0,"204","13",1018.9,"2018","December","Cold",0.437125748502994,-0.778953333491789,"No"
2019-02-25,4.1,"-1","5.6",0,"273","37.1",999.9,"2019","February","Cold",0.437125748502994,-0.778953333491789,"No"
2020-01-01,4.1,"2.2","6.1",0,"268","24.8",1003,"2020","January","Cold",0.437125748502994,-0.778953333491789,"No"
2020-03-26,4.1,"0","7.8",0,"52","18.4",1014.5,"2020","March","Cold",0.437125748502994,-0.778953333491789,"No"
2021-03-04,4.1,"-2.7","6.1",0,"308","23.8",1005.6,"2021","March","Cold",0.437125748502994,-0.778953333491789,"No"
2022-03-02,4.1,"0.6","6.1",0,"263","17.3",1012.9,"2022","March","Cold",0.437125748502994,-0.778953333491789,"No"
2022-12-09,4.1,"0.6","8.3",0,"338","22.3",1023.8,"2022","December","Cold",0.437125748502994,-0.778953333491789,"No"
2014-01-17,4,"0.6","7.8",0,"Unknown","12.6",1013.6,"2014","January","Cold",0.435129740518962,-0.789413599149915,"No"
2016-12-28,4,"0","5.6",0,"290","17.3",1016.1,"2016","December","Cold",0.435129740518962,-0.789413599149915,"No"
2017-11-15,4,"1.1","6.7",0,"50","13",1024.8,"2017","November","Cold",0.435129740518962,-0.789413599149915,"No"
2018-03-04,4,"2.2","5",0,"26","24.1",1016.8,"2018","March","Cold",0.435129740518962,-0.789413599149915,"No"
2020-02-02,4,"2.2","6.7",0,"304","11.2",999.6,"2020","February","Cold",0.435129740518962,-0.789413599149915,"No"
2013-03-24,3.9,"0.6","8.9",0,"Unknown","16.2",1008.4,"2013","March","Cold",0.43313373253493,-0.79987386480804,"No"
2013-03-25,3.9,"0.6","6.7",0,"Unknown","22.3",1004,"2013","March","Cold",0.43313373253493,-0.79987386480804,"No"
2013-11-05,3.9,"0","8.9",0,"Unknown","11.9",1037.8,"2013","November","Cold",0.43313373253493,-0.79987386480804,"No"
2015-03-12,3.9,"-3.8","6.1",0,"311","27.4",1024.4,"2015","March","Cold",0.43313373253493,-0.79987386480804,"No"
2015-03-17,3.9,"-2.1","10.6",3.6,"242","23",1001.5,"2015","March","Cold",0.43313373253493,-0.79987386480804,"Yes"
2015-04-01,3.9,"-1","8.3",0,"Unknown","16.2",1014.9,"2015","April","Cold",0.43313373253493,-0.79987386480804,"No"
2016-01-01,3.9,"0.6","5",0,"256","20.5",1013.5,"2016","January","Cold",0.43313373253493,-0.79987386480804,"No"
2016-04-09,3.9,"0","7.8",0,"287","15.8",1008,"2016","April","Cold",0.43313373253493,-0.79987386480804,"No"
2016-04-10,3.9,"-0.5","9.4",0,"285","19.1",1021.3,"2016","April","Cold",0.43313373253493,-0.79987386480804,"No"
2016-11-28,3.9,"0.6","7.8",0,"289","13",1020.2,"2016","November","Cold",0.43313373253493,-0.79987386480804,"No"
2016-12-08,3.9,"1.1","6.1",0,"250","17.6",1011.8,"2016","December","Cold",0.43313373253493,-0.79987386480804,"No"
2017-03-27,3.9,"2.2","6.7",12.2,"50","13.7",1021.1,"2017","March","Cold",0.43313373253493,-0.79987386480804,"Yes"
2017-11-14,3.9,"2.8","6.7",0,"352","15.8",1026.5,"2017","November","Cold",0.43313373253493,-0.79987386480804,"No"
2017-11-24,3.9,"-0.5","10",0,"224","14.8",1015,"2017","November","Cold",0.43313373253493,-0.79987386480804,"No"
2017-12-02,3.9,"1.1","6.1",0,"Unknown","8.3",1025.2,"2017","December","Cold",0.43313373253493,-0.79987386480804,"No"
2017-12-07,3.9,"0.6","8.3",0,"253","18.4",1013,"2017","December","Cold",0.43313373253493,-0.79987386480804,"No"
2018-11-20,3.9,"1.7","5.6",10.2,"348","16.2",1012.4,"2018","November","Cold",0.43313373253493,-0.79987386480804,"Yes"
2019-01-25,3.9,"-1.6","5.6",0,"268","22",1010.7,"2019","January","Cold",0.43313373253493,-0.79987386480804,"No"
2019-03-19,3.9,"0","8.9",0,"297","12.6",1027.6,"2019","March","Cold",0.43313373253493,-0.79987386480804,"No"
2020-01-05,3.9,"0","5",2.8,"308","26.6",1004.1,"2020","January","Cold",0.43313373253493,-0.79987386480804,"Yes"
2020-01-14,3.9,"2.8","5.6",0,"141","9",1025.6,"2020","January","Cold",0.43313373253493,-0.79987386480804,"No"
2020-02-13,3.9,"1.7","5",13.5,"290","10.8",1006.6,"2020","February","Cold",0.43313373253493,-0.79987386480804,"Yes"
2020-03-06,3.9,"0","6.7",0,"54","22.3",1015.2,"2020","March","Cold",0.43313373253493,-0.79987386480804,"No"
2020-12-11,3.9,"-2.1","10.6",0,"220","13.3",1021.3,"2020","December","Cold",0.43313373253493,-0.79987386480804,"No"
2020-12-24,3.9,"-1","11.7",0,"165","20.9",1023.1,"2020","December","Cold",0.43313373253493,-0.79987386480804,"No"
2021-03-01,3.9,"-3.2","6.7",4.6,"288","22.3",1003.4,"2021","March","Cold",0.43313373253493,-0.79987386480804,"Yes"
2021-12-22,3.9,"0.6","6.1",2.3,"320","16.2",1002.8,"2021","December","Cold",0.43313373253493,-0.79987386480804,"Yes"
2022-11-24,3.9,"0","8.9",0,"235","11.9",1027.3,"2022","November","Cold",0.43313373253493,-0.79987386480804,"No"
2023-02-12,3.9,"-0.6","10",0,"215","11.5",1017.3,"2023","February","Cold",0.43313373253493,-0.79987386480804,"No"
2013-12-02,3.8,"2.8","5",0,"Unknown","8.3",1014.9,"2013","December","Cold",0.431137724550898,-0.810334130466165,"No"
2014-03-23,3.8,"-5.5","6.7",0,"284","20.9",1014.5,"2014","March","Cold",0.431137724550898,-0.810334130466165,"No"
2014-11-02,3.8,"1.1","5.6",7.9,"330","33.5",1005.8,"2014","November","Cold",0.431137724550898,-0.810334130466165,"Yes"
2015-03-10,3.8,"-0.5","8.9",1.5,"Unknown","10.8",1023.8,"2015","March","Cold",0.431137724550898,-0.810334130466165,"Yes"
2016-02-24,3.8,"3.3","13.9",15,"43","19.4",1010.2,"2016","February","Cold",0.431137724550898,-0.810334130466165,"Yes"
2016-03-25,3.8,"2.8","7.8",4.1,"Unknown","10.4",1010.6,"2016","March","Cold",0.431137724550898,-0.810334130466165,"Yes"
2016-12-06,3.8,"1.1","6.7",0,"338","12.2",1018.1,"2016","December","Cold",0.431137724550898,-0.810334130466165,"No"
2017-01-24,3.8,"1.7","5.6",27.7,"17","39.2",1006.15,"2017","January","Cold",0.431137724550898,-0.810334130466165,"Yes"
2017-04-06,3.8,"2.8","11.7",34.5,"62","23",1008.2,"2017","April","Cold",0.431137724550898,-0.810334130466165,"Yes"
2017-11-30,3.8,"-1","7.2",0,"208","12.6",1024.1,"2017","November","Cold",0.431137724550898,-0.810334130466165,"No"
2017-12-04,3.8,"0.6","6.1",0,"39","11.5",1030.6,"2017","December","Cold",0.431137724550898,-0.810334130466165,"No"
2017-12-12,3.8,"0.6","7.8",1,"138","18.4",1003.1,"2017","December","Cold",0.431137724550898,-0.810334130466165,"Yes"
2018-02-10,3.8,"-1","11.1",4.1,"185","13.7",1023.8,"2018","February","Cold",0.431137724550898,-0.810334130466165,"Yes"
2019-12-02,3.8,"-1.6","5.6",10.9,"28","38.9",1002.1,"2019","December","Cold",0.431137724550898,-0.810334130466165,"Yes"
2021-01-02,3.8,"0","5.6",10.4,"349","23",1011,"2021","January","Cold",0.431137724550898,-0.810334130466165,"Yes"
2021-01-17,3.8,"1.1","6.1",0,"247","29.9",996.2,"2021","January","Cold",0.431137724550898,-0.810334130466165,"No"
2021-03-19,3.8,"-0.5","6.7",0,"349","25.6",1020.3,"2021","March","Cold",0.431137724550898,-0.810334130466165,"No"
2021-12-01,3.8,"0.6","7.8",0,"258","15.8",1017.9,"2021","December","Cold",0.431137724550898,-0.810334130466165,"No"
2022-02-22,3.8,"-1","12.8",8.9,"90","14.4",1025.5,"2022","February","Cold",0.431137724550898,-0.810334130466165,"Yes"
2022-11-29,3.8,"0.6","6.1",0,"353","10.8",1024.4,"2022","November","Cold",0.431137724550898,-0.810334130466165,"No"
2022-12-02,3.8,"0.6","7.2",0,"231","13.7",1031.9,"2022","December","Cold",0.431137724550898,-0.810334130466165,"No"
2022-12-05,3.8,"-1.6","9.4",0,"186","14.8",1025.7,"2022","December","Cold",0.431137724550898,-0.810334130466165,"No"
2023-01-28,3.8,"-1.1","10",0,"226","18.7",1022.5,"2023","January","Cold",0.431137724550898,-0.810334130466165,"No"
2014-02-20,3.7,"0.6","8.9",2,"251","15.1",1019.6,"2014","February","Cold",0.429141716566866,-0.820794396124291,"Yes"
2015-11-25,3.7,"-1","6.7",0,"Unknown","9.7",1041.2,"2015","November","Cold",0.429141716566866,-0.820794396124291,"No"
2016-01-16,3.7,"1.1","6.1",31,"329","15.1",999.1,"2016","January","Cold",0.429141716566866,-0.820794396124291,"Yes"
2016-12-23,3.7,"1.7","7.8",0,"262","17.6",1025.2,"2016","December","Cold",0.429141716566866,-0.820794396124291,"No"
2018-11-19,3.7,"2.2","5",4.3,"339","9",1019.9,"2018","November","Cold",0.429141716566866,-0.820794396124291,"Yes"
2018-12-01,3.7,"1.7","7.2",0,"40","10.8",1021.8,"2018","December","Cold",0.429141716566866,-0.820794396124291,"No"
2019-02-24,3.7,"1.1","8.3",12.2,"133","22.3",1006,"2019","February","Cold",0.429141716566866,-0.820794396124291,"Yes"
2019-11-08,3.7,"-1","5.6",0,"313","27",1017.5,"2019","November","Cold",0.429141716566866,-0.820794396124291,"No"
2020-04-22,3.7,"1.1","6.7",0,"272","31.7",1005.4,"2020","April","Cold",0.429141716566866,-0.820794396124291,"No"
2020-11-24,3.7,"-1.6","6.7",0,"305","18.4",1024.1,"2020","November","Cold",0.429141716566866,-0.820794396124291,"No"
2021-11-20,3.7,"0.6","6.7",0,"245","13.7",1032.2,"2021","November","Cold",0.429141716566866,-0.820794396124291,"No"
2022-01-17,3.7,"1.7","9.4",18.5,"165","38.5",993.2,"2022","January","Cold",0.429141716566866,-0.820794396124291,"Yes"
2022-02-08,3.7,"1.7","5.6",12.4,"300","18",1010.4,"2022","February","Cold",0.429141716566866,-0.820794396124291,"Yes"
2022-02-10,3.7,"-1","10.6",0,"230","15.5",1010.6,"2022","February","Cold",0.429141716566866,-0.820794396124291,"No"
2022-03-23,3.7,"0.6","6.1",0,"64","14",1024.5,"2022","March","Cold",0.429141716566866,-0.820794396124291,"No"
2022-11-18,3.7,"0","7.2",0,"240","19.4",1016.4,"2022","November","Cold",0.429141716566866,-0.820794396124291,"No"
2013-11-14,3.6,"-1","11.1",0,"240","19.1",1019.2,"2013","November","Cold",0.427145708582834,-0.831254661782416,"No"
2013-12-30,3.6,"-7.1","6.7",0,"286","21.6",1011.1,"2013","December","Cold",0.427145708582834,-0.831254661782416,"No"
2014-12-09,3.6,"-1.6","9.4",73.7,"43","31.7",1016,"2014","December","Cold",0.427145708582834,-0.831254661782416,"Yes"
2015-11-29,3.6,"0","6.7",0,"326","15.5",1024.5,"2015","November","Cold",0.427145708582834,-0.831254661782416,"No"
2015-12-19,3.6,"0.6","4.4",0,"273","24.8",1011.9,"2015","December","Cold",0.427145708582834,-0.831254661782416,"No"
2016-03-07,3.6,"-1","10.6",0,"Unknown","18.4",1019.8,"2016","March","Cold",0.427145708582834,-0.831254661782416,"No"
2017-01-25,3.6,"2.2","6.7",0.5,"287","25.2",997.7,"2017","January","Cold",0.427145708582834,-0.831254661782416,"Yes"
2017-11-20,3.6,"1.7","5.6",0,"256","25.9",1011.4,"2017","November","Cold",0.427145708582834,-0.831254661782416,"No"
2018-01-24,3.6,"-4.3","5.6",0,"276","23.4",1009.2,"2018","January","Cold",0.427145708582834,-0.831254661782416,"No"
2018-01-29,3.6,"-2.1","6.1",0,"25","25.6",1023.8,"2018","January","Cold",0.427145708582834,-0.831254661782416,"No"
2018-04-05,3.6,"-1","6.1",0,"276","34.9",1011.7,"2018","April","Cold",0.427145708582834,-0.831254661782416,"No"
2018-11-16,3.6,"1.7","7.8",14.5,"340","33.5",1004.8,"2018","November","Cold",0.427145708582834,-0.831254661782416,"Yes"
2018-11-30,3.6,"0.6","6.7",0,"302","10.8",1016.3,"2018","November","Cold",0.427145708582834,-0.831254661782416,"No"
2019-04-09,3.6,"2.2","5",1.5,"56","15.8",1007.3,"2019","April","Cold",0.427145708582834,-0.831254661782416,"Yes"
2019-12-30,3.6,"2.2","5",32.8,"72","33.5",1016.3,"2019","December","Cold",0.427145708582834,-0.831254661782416,"Yes"
2020-12-14,3.6,"1.1","4.4",1.5,"304","12.6",1012.3,"2020","December","Cold",0.427145708582834,-0.831254661782416,"Yes"
2013-12-01,3.5,"1.1","8.3",6.9,"Unknown","9.7",1022.7,"2013","December","Cold",0.425149700598802,-0.841714927440542,"Yes"
2015-01-04,3.5,"1.7","11.1",14.5,"Unknown","13.3",1024.45,"2015","January","Cold",0.425149700598802,-0.841714927440542,"Yes"
2015-10-19,3.5,"-0.5","8.9",0,"278","17.3",1027.5,"2015","October","Cold",0.425149700598802,-0.841714927440542,"No"
2016-02-26,3.5,"-3.2","5",0,"286","30.6",1003.9,"2016","February","Cold",0.425149700598802,-0.841714927440542,"No"
2018-01-23,3.5,"0","12.8",32,"349","14.8",1014.2,"2018","January","Cold",0.425149700598802,-0.841714927440542,"Yes"
2018-04-10,3.5,"1.7","5",0,"Unknown","5.8",1021.5,"2018","April","Cold",0.425149700598802,-0.841714927440542,"No"
2020-02-01,3.5,"1.1","5",0.5,"80","7.2",1013.1,"2020","February","Cold",0.425149700598802,-0.841714927440542,"Yes"
2020-04-18,3.5,"0","5",17,"33","16.6",1010.4,"2020","April","Cold",0.425149700598802,-0.841714927440542,"Yes"
2021-12-15,3.5,"0","7.2",0.5,"126","11.9",1035.9,"2021","December","Cold",0.425149700598802,-0.841714927440542,"Yes"
2014-12-16,3.4,"1.7","6.7",0,"Unknown","6.8",1019.2,"2014","December","Cold",0.42315369261477,-0.852175193098667,"No"
2016-12-13,3.4,"1.7","6.1",0,"241","16.9",1017.3,"2016","December","Cold",0.42315369261477,-0.852175193098667,"No"
2017-01-20,3.4,"1.1","4.4",0,"Unknown","8.6",1015.5,"2017","January","Cold",0.42315369261477,-0.852175193098667,"No"
2019-12-11,3.4,"-1","5.6",5.3,"272","17.6",1022.7,"2019","December","Cold",0.42315369261477,-0.852175193098667,"Yes"
2020-01-08,3.4,"-1.6","7.2",0.5,"282","22.7",1010.9,"2020","January","Cold",0.42315369261477,-0.852175193098667,"Yes"
2022-03-14,3.4,"-1.6","11.1",0,"237","18.4",1026.1,"2022","March","Cold",0.42315369261477,-0.852175193098667,"No"
2023-02-19,3.4,"0.6","8.3",0,"200","15.8",1024.2,"2023","February","Cold",0.42315369261477,-0.852175193098667,"No"
2013-12-07,3.3,"-0.5","5.6",2.3,"318","16.9",1024,"2013","December","Cold",0.421157684630739,-0.862635458756793,"Yes"
2013-12-29,3.3,"0.6","6.7",33.5,"Unknown","13.3",1010.3,"2013","December","Cold",0.421157684630739,-0.862635458756793,"Yes"
2014-02-01,3.3,"0","5.6",0,"Unknown","13.3",1024.2,"2014","February","Cold",0.421157684630739,-0.862635458756793,"No"
2014-02-24,3.3,"-4.3","7.2",0,"282","26.3",1009.1,"2014","February","Cold",0.421157684630739,-0.862635458756793,"No"
2016-04-03,3.3,"-1.6","6.1",12.4,"Unknown","25.6",999.8,"2016","April","Cold",0.421157684630739,-0.862635458756793,"Yes"
2017-01-23,3.3,"1.7","4.4",7.9,"60","40.7",1014.6,"2017","January","Cold",0.421157684630739,-0.862635458756793,"Yes"
2017-03-28,3.3,"2.2","4.4",18.3,"51","10.8",1016.2,"2017","March","Cold",0.421157684630739,-0.862635458756793,"Yes"
2018-02-19,3.3,"-3.2","10",1.5,"201","20.2",1031,"2018","February","Cold",0.421157684630739,-0.862635458756793,"Yes"
2018-04-03,3.3,"0","8.9",11.9,"174","16.2",1020.7,"2018","April","Cold",0.421157684630739,-0.862635458756793,"Yes"
2019-02-07,3.3,"1.7","5.6",5.3,"54","15.5",1020.7,"2019","February","Cold",0.421157684630739,-0.862635458756793,"Yes"
2019-02-13,3.3,"0.6","6.1",7.1,"298","21.6",1001.9,"2019","February","Cold",0.421157684630739,-0.862635458756793,"Yes"
2022-02-21,3.3,"-0.5","11.7",0,"214","16.6",1025.9,"2022","February","Cold",0.421157684630739,-0.862635458756793,"No"
2013-03-01,3.2,"1.1","5",0,"342","15.1",1002.7,"2013","March","Cold",0.419161676646707,-0.873095724414918,"No"
2013-03-06,3.2,"1.7","5",1.3,"58","36.7",1018.5,"2013","March","Cold",0.419161676646707,-0.873095724414918,"Yes"
2014-12-02,3.2,"0.6","5.6",2.5,"43","24.1",1036.4,"2014","December","Cold",0.419161676646707,-0.873095724414918,"Yes"
2015-12-01,3.2,"0","7.2",3.6,"Unknown","9.7",1025.4,"2015","December","Cold",0.419161676646707,-0.873095724414918,"Yes"
2015-12-31,3.2,"0.6","8.3",2,"Unknown","14",1015.9,"2015","December","Cold",0.419161676646707,-0.873095724414918,"Yes"
2017-01-18,3.2,"0","4.4",9.1,"55","22.3",1016.3,"2017","January","Cold",0.419161676646707,-0.873095724414918,"Yes"
2017-11-18,3.2,"-1","11.1",2.3,"Unknown","10.8",1010.1,"2017","November","Cold",0.419161676646707,-0.873095724414918,"Yes"
2017-11-23,3.2,"0","6.1",0,"293","14.8",1015.4,"2017","November","Cold",0.419161676646707,-0.873095724414918,"No"
2018-03-23,3.2,"1.7","5.6",0,"350","15.5",1013.3,"2018","March","Cold",0.419161676646707,-0.873095724414918,"No"
2019-03-17,3.2,"0","6.1",0,"288","22.7",1018.4,"2019","March","Cold",0.419161676646707,-0.873095724414918,"No"
2020-01-07,3.2,"0.6","5.6",0,"214","14.8",1015.3,"2020","January","Cold",0.419161676646707,-0.873095724414918,"No"
2020-01-10,3.2,"-1.6","11.7",0,"218","22.3",1032.7,"2020","January","Cold",0.419161676646707,-0.873095724414918,"No"
2020-11-03,3.2,"0","6.1",0,"294","23.4",1014,"2020","November","Cold",0.419161676646707,-0.873095724414918,"No"
2020-12-10,3.2,"1.1","7.2",0,"288","15.5",1014.5,"2020","December","Cold",0.419161676646707,-0.873095724414918,"No"
2020-12-22,3.2,"0","6.7",0,"277","18.7",1006.7,"2020","December","Cold",0.419161676646707,-0.873095724414918,"No"
2022-03-10,3.2,"-1.6","10.6",0,"263","12.6",1019.4,"2022","March","Cold",0.419161676646707,-0.873095724414918,"No"
2023-01-17,3.2,"0","10",0.3,"262","15.1",1002.9,"2023","January","Cold",0.419161676646707,-0.873095724414918,"Yes"
2013-03-02,3.1,"1.1","5.6",0,"307","14.4",1004.2,"2013","March","Cold",0.417165668662675,-0.883555990073043,"No"
2013-11-21,3.1,"-1.6","8.9",0,"Unknown","11.2",1034.7,"2013","November","Cold",0.417165668662675,-0.883555990073043,"No"
2014-03-08,3.1,"-2.7","12.8",0,"Unknown","12.2",1009.3,"2014","March","Cold",0.417165668662675,-0.883555990073043,"No"
2016-12-14,3.1,"-2.7","5.6",0,"266","18",1012.7,"2016","December","Cold",0.417165668662675,-0.883555990073043,"No"
2017-03-22,3.1,"-7.7","6.1",0,"295","33.5",1014.2,"2017","March","Cold",0.417165668662675,-0.883555990073043,"No"
2018-11-14,3.1,"-3.8","5.6",0,"306","27.4",1025.7,"2018","November","Cold",0.417165668662675,-0.883555990073043,"No"
2018-12-23,3.1,"0.6","6.1",0,"283","19.4",1016.6,"2018","December","Cold",0.417165668662675,-0.883555990073043,"No"
2019-01-03,3.1,"0","7.8",0.5,"249","16.9",1013.4,"2019","January","Cold",0.417165668662675,-0.883555990073043,"Yes"
2021-02-23,3.1,"1.1","6.1",0,"248","20.5",1002.3,"2021","February","Cold",0.417165668662675,-0.883555990073043,"No"
2021-04-03,3.1,"-1","10",0,"340","13",1023.4,"2021","April","Cold",0.417165668662675,-0.883555990073043,"No"
2022-11-15,3.1,"0.6","6.1",0,"351","10.1",1030.5,"2022","November","Cold",0.417165668662675,-0.883555990073043,"No"
2022-11-19,3.1,"-0.5","6.7",0,"232","18.4",1019.6,"2022","November","Cold",0.417165668662675,-0.883555990073043,"No"
2018-04-11,3,"-1","7.2",0,"Unknown","17.6",1020.5,"2018","April","Cold",0.415169660678643,-0.894016255731169,"No"
2019-03-26,3,"-0.5","6.7",0,"4","16.2",1023.6,"2019","March","Cold",0.415169660678643,-0.894016255731169,"No"
2020-02-18,3,"-0.5","5.6",11.4,"74","17.3",1025.5,"2020","February","Cold",0.415169660678643,-0.894016255731169,"Yes"
2022-01-20,3,"-7.1","5",3.8,"297","17.6",1019.1,"2022","January","Cold",0.415169660678643,-0.894016255731169,"Yes"
2022-12-15,3,"0","6.7",0.8,"32","23",1023.7,"2022","December","Cold",0.415169660678643,-0.894016255731169,"Yes"
2023-01-07,3,"-0.6","6.7",0,"287","14.8",1018.2,"2023","January","Cold",0.415169660678643,-0.894016255731169,"No"
2013-03-05,2.9,"0","6.1",0,"Unknown","16.6",1013.5,"2013","March","Cold",0.413173652694611,-0.904476521389294,"No"
2013-04-03,2.9,"-0.5","8.3",0,"277","30.6",1015.2,"2013","April","Cold",0.413173652694611,-0.904476521389294,"No"
2014-04-18,2.9,"-0.5","5.6",0,"70","14",1032.25,"2014","April","Cold",0.413173652694611,-0.904476521389294,"No"
2016-11-23,2.9,"0.6","7.2",0,"311","21.6",1021.7,"2016","November","Cold",0.413173652694611,-0.904476521389294,"No"
2016-11-24,2.9,"0.6","6.7",1.3,"Unknown","7.6",1026.6,"2016","November","Cold",0.413173652694611,-0.904476521389294,"Yes"
2017-01-17,2.9,"0","5.6",7.6,"58","18.4",1022.5,"2017","January","Cold",0.413173652694611,-0.904476521389294,"Yes"
2017-01-28,2.9,"0","4.4",0,"258","24.5",1000.3,"2017","January","Cold",0.413173652694611,-0.904476521389294,"No"
2017-03-31,2.9,"0.6","4.4",22.1,"97","20.2",1020.6,"2017","March","Cold",0.413173652694611,-0.904476521389294,"Yes"
2018-01-20,2.9,"-1.6","8.3",0,"235","23",1008.4,"2018","January","Cold",0.413173652694611,-0.904476521389294,"No"
2019-11-29,2.9,"-0.5","6.7",0,"319","28.4",1018,"2019","November","Cold",0.413173652694611,-0.904476521389294,"No"
2020-02-06,2.9,"1.1","5",11.2,"58","19.8",1007,"2020","February","Cold",0.413173652694611,-0.904476521389294,"Yes"
2021-12-28,2.9,"0.6","7.8",1,"252","11.2",1010,"2021","December","Cold",0.413173652694611,-0.904476521389294,"Yes"
2022-12-18,2.9,"0.6","5",0,"277","20.2",1009.9,"2022","December","Cold",0.413173652694611,-0.904476521389294,"No"
2014-01-16,2.8,"0.6","3.9",0,"Unknown","5",1013.6,"2014","January","Cold",0.411177644710579,-0.91493678704742,"No"
2014-02-21,2.8,"1.1","6.7",5.6,"Unknown","14.4",1014.2,"2014","February","Cold",0.411177644710579,-0.91493678704742,"Yes"
2014-12-14,2.8,"0.6","7.2",0,"304","15.8",1010.1,"2014","December","Cold",0.411177644710579,-0.91493678704742,"No"
2015-04-08,2.8,"1.1","5.6",6.6,"Unknown","27",1030.5,"2015","April","Cold",0.411177644710579,-0.91493678704742,"Yes"
2016-02-05,2.8,"-3.8","6.1",24.4,"333","21.6",1020,"2016","February","Cold",0.411177644710579,-0.91493678704742,"Yes"
2016-03-19,2.8,"-1.6","7.2",0,"314","18.4",1017.5,"2016","March","Cold",0.411177644710579,-0.91493678704742,"No"
2018-04-02,2.8,"-0.5","4.4",2.8,"Unknown","9.4",1019.9,"2018","April","Cold",0.411177644710579,-0.91493678704742,"Yes"
2022-01-05,2.8,"-2.7","10.6",3,"197","18",1014.1,"2022","January","Cold",0.411177644710579,-0.91493678704742,"Yes"
2022-01-14,2.8,"-9.3","5",0,"346","26.3",1008.8,"2022","January","Cold",0.411177644710579,-0.91493678704742,"No"
